"date","Month_Year","Year","BNF_Section","BNF_Section_Code","items","actual_cost","BNF_Chapter","BNF_Chapter_Code","Area"
2019-02-01,"February-2019",2019,"Bag Covers","2325",10,280.65,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Bag Covers","2325",9,311.57,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Belts","2330",76,2840.75,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Belts","2330",63,1980.84,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Belts","2330",72,2796.88,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Belts","2330",67,2537.96,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Belts","2330",99,3616.04,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Belts","2330",48,1656.54,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Belts","2330",76,3157.33,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Belts","2330",82,3057.35,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Belts","2330",67,1970.23,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Belts","2330",59,2051.5,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Belts","2330",66,2463.82,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Belts","2330",93,4124.52,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Colostomy Bags","2335",475,91393.71,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Colostomy Bags","2335",447,89493.38,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Colostomy Bags","2335",444,89427.34,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Colostomy Bags","2335",487,94094.89,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Colostomy Bags","2335",486,98947.98,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Colostomy Bags","2335",474,93253.74,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Colostomy Bags","2335",468,93597.91,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Colostomy Bags","2335",469,97140.73,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Colostomy Bags","2335",467,99348.67,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Colostomy Bags","2335",497,101312.51,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Colostomy Bags","2335",305,61282.81,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Colostomy Bags","2335",577,117393.66,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Deodorants","2345",110,1194.12,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Deodorants","2345",108,1400.56,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Deodorants","2345",98,1276.78,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Deodorants","2345",93,1090.72,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Deodorants","2345",105,1299.71,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Deodorants","2345",106,1317.9,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Deodorants","2345",108,1171.67,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Deodorants","2345",107,1348.02,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Deodorants","2345",111,1308.97,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Deodorants","2345",105,1236.2,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Deodorants","2345",69,782.46,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Deodorants","2345",121,1561.94,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Discharge Solidifying Agents","2346",37,1881.46,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Discharge Solidifying Agents","2346",39,1989.6,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Discharge Solidifying Agents","2346",35,1548.58,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Discharge Solidifying Agents","2346",44,2185.52,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Discharge Solidifying Agents","2346",38,2180.43,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Discharge Solidifying Agents","2346",33,1744.01,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Discharge Solidifying Agents","2346",36,1925.05,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Discharge Solidifying Agents","2346",33,1790.03,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Discharge Solidifying Agents","2346",38,1929.63,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Discharge Solidifying Agents","2346",38,1848.22,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Discharge Solidifying Agents","2346",18,866.12,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Discharge Solidifying Agents","2346",28,1520.36,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Filters/Bridges","2350",8,547.07,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Filters/Bridges","2350",7,416.55,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Filters/Bridges","2350",5,517.36,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Filters/Bridges","2350",6,409.34,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Filters/Bridges","2350",7,419.06,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Filters/Bridges","2350",4,133.69,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Filters/Bridges","2350",5,249.22,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Filters/Bridges","2350",5,178.93,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Filters/Bridges","2350",4,149.13,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Filters/Bridges","2350",3,95.7,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Filters/Bridges","2350",2,57.52,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Filters/Bridges","2350",2,76.63,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Flanges","2355",1,81.32,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Ileostomy Bags","2360",459,64284.93,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Ileostomy Bags","2360",475,65709.25,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Ileostomy Bags","2360",484,66488.35,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Ileostomy Bags","2360",485,67158.64,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Ileostomy Bags","2360",476,67683.18,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Ileostomy Bags","2360",486,71023.87,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Ileostomy Bags","2360",485,67312.55,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Ileostomy Bags","2360",502,75396.19,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Ileostomy Bags","2360",505,73285.33,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Ileostomy Bags","2360",535,74542.19,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Ileostomy Bags","2360",369,49174.59,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Ileostomy Bags","2360",625,90011.72,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Irrigation Washout Appliances","2370",32,1251.72,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Irrigation Washout Appliances","2370",25,917.91,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Irrigation Washout Appliances","2370",32,1149.6,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Irrigation Washout Appliances","2370",34,1091.47,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Irrigation Washout Appliances","2370",25,767.99,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Irrigation Washout Appliances","2370",31,1176.58,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Irrigation Washout Appliances","2370",33,1036.81,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Irrigation Washout Appliances","2370",36,1150.89,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Irrigation Washout Appliances","2370",37,1210.41,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Irrigation Washout Appliances","2370",39,1306.53,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Irrigation Washout Appliances","2370",28,757.15,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Irrigation Washout Appliances","2370",37,1301.28,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Pressure Plates/Shields","2375",1,6.71,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Pressure Plates/Shields","2375",4,223.05,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Pressure Plates/Shields","2375",6,207.97,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Pressure Plates/Shields","2375",3,157.44,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Pressure Plates/Shields","2375",2,40.31,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Pressure Plates/Shields","2375",3,80.52,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Pressure Plates/Shields","2375",1,33.55,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Pressure Plates/Shields","2375",2,134.21,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Pressure Plates/Shields","2375",1,33.55,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Pressure Plates/Shields","2375",2,73.92,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Pressure Plates/Shields","2375",2,40.37,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Skin Fillers And Protectives","2380",2857,36121.56,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Skin Fillers And Protectives","2380",2955,37209.77,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Skin Fillers And Protectives","2380",3030,37427.34,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Skin Fillers And Protectives","2380",3117,38888.21,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Skin Fillers And Protectives","2380",3271,41707.37,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Skin Fillers And Protectives","2380",3005,38317.08,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Skin Fillers And Protectives","2380",3345,41914.5,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Skin Fillers And Protectives","2380",3137,41095.37,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Skin Fillers And Protectives","2380",3229,41648.13,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Skin Fillers And Protectives","2380",3513,44179.95,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Skin Fillers And Protectives","2380",2870,36094.61,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Skin Fillers And Protectives","2380",3246,42795.04,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Skin Protectors","2385",112,8453.86,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Skin Protectors","2385",117,8326.08,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Skin Protectors","2385",101,7184.87,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Skin Protectors","2385",112,7922.28,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Skin Protectors","2385",109,7807.24,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Skin Protectors","2385",117,8284.94,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Skin Protectors","2385",115,8349.14,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Skin Protectors","2385",115,8923.66,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Skin Protectors","2385",115,8293.6,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Skin Protectors","2385",124,8688.19,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Skin Protectors","2385",78,5935.04,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Skin Protectors","2385",118,8810.48,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Stoma Caps/Dressings","2390",10,452.36,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Stoma Caps/Dressings","2390",14,833.27,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Stoma Caps/Dressings","2390",22,1271.67,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Stoma Caps/Dressings","2390",23,1252,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Stoma Caps/Dressings","2390",12,643.27,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Stoma Caps/Dressings","2390",21,1173.13,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Stoma Caps/Dressings","2390",18,1072.52,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Stoma Caps/Dressings","2390",18,1034.8,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Stoma Caps/Dressings","2390",14,907.96,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Stoma Caps/Dressings","2390",14,794.19,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Stoma Caps/Dressings","2390",14,705.3,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Stoma Caps/Dressings","2390",14,985.07,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Tubing & Accessories","2392",5,180.3,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Tubing & Accessories","2392",2,24.45,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Tubing & Accessories","2392",2,155.94,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Tubing & Accessories","2392",3,200.6,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Tubing & Accessories","2392",4,158.27,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Tubing & Accessories","2392",2,133.66,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Tubing & Accessories","2392",5,224.99,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Tubing & Accessories","2392",3,158.1,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Tubing & Accessories","2392",4,183.02,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Tubing & Accessories","2392",3,151.59,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Tubing & Accessories","2392",3,171.97,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Two Piece Ostomy Systems","2394",209,17653.15,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Two Piece Ostomy Systems","2394",204,16742.16,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Two Piece Ostomy Systems","2394",207,17161.31,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Two Piece Ostomy Systems","2394",244,23438.99,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Two Piece Ostomy Systems","2394",217,19222.04,"Stoma Appliances","23","NHS Coastal West Sussex CCG"
